image_path,file_name,split,folder_category,severity_score,target_class
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15674.png,Train_Corrected_1_15674.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15675.png,Train_Corrected_1_15675.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15676.png,Train_Corrected_1_15676.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15677.png,Train_Corrected_1_15677.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15678.png,Train_Corrected_1_15678.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15679.png,Train_Corrected_1_15679.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15680.png,Train_Corrected_1_15680.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15681.png,Train_Corrected_1_15681.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15682.png,Train_Corrected_1_15682.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15683.png,Train_Corrected_1_15683.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15684.png,Train_Corrected_1_15684.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15685.png,Train_Corrected_1_15685.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15686.png,Train_Corrected_1_15686.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15687.png,Train_Corrected_1_15687.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15688.png,Train_Corrected_1_15688.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15689.png,Train_Corrected_1_15689.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15690.png,Train_Corrected_1_15690.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15691.png,Train_Corrected_1_15691.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15692.png,Train_Corrected_1_15692.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15693.png,Train_Corrected_1_15693.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15694.png,Train_Corrected_1_15694.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15695.png,Train_Corrected_1_15695.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15696.png,Train_Corrected_1_15696.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15697.png,Train_Corrected_1_15697.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15698.png,Train_Corrected_1_15698.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15699.png,Train_Corrected_1_15699.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15700.png,Train_Corrected_1_15700.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15701.png,Train_Corrected_1_15701.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15702.png,Train_Corrected_1_15702.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15703.png,Train_Corrected_1_15703.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15704.png,Train_Corrected_1_15704.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15705.png,Train_Corrected_1_15705.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15706.png,Train_Corrected_1_15706.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15707.png,Train_Corrected_1_15707.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15708.png,Train_Corrected_1_15708.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15709.png,Train_Corrected_1_15709.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15710.png,Train_Corrected_1_15710.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15711.png,Train_Corrected_1_15711.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15712.png,Train_Corrected_1_15712.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15713.png,Train_Corrected_1_15713.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15714.png,Train_Corrected_1_15714.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15715.png,Train_Corrected_1_15715.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15716.png,Train_Corrected_1_15716.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15717.png,Train_Corrected_1_15717.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15718.png,Train_Corrected_1_15718.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15719.png,Train_Corrected_1_15719.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15720.png,Train_Corrected_1_15720.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15721.png,Train_Corrected_1_15721.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15722.png,Train_Corrected_1_15722.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15723.png,Train_Corrected_1_15723.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15724.png,Train_Corrected_1_15724.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15725.png,Train_Corrected_1_15725.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15726.png,Train_Corrected_1_15726.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15727.png,Train_Corrected_1_15727.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15728.png,Train_Corrected_1_15728.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15729.png,Train_Corrected_1_15729.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15730.png,Train_Corrected_1_15730.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15731.png,Train_Corrected_1_15731.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15732.png,Train_Corrected_1_15732.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15733.png,Train_Corrected_1_15733.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15734.png,Train_Corrected_1_15734.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15735.png,Train_Corrected_1_15735.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15736.png,Train_Corrected_1_15736.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15737.png,Train_Corrected_1_15737.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15738.png,Train_Corrected_1_15738.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15739.png,Train_Corrected_1_15739.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15740.png,Train_Corrected_1_15740.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15741.png,Train_Corrected_1_15741.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15742.png,Train_Corrected_1_15742.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15743.png,Train_Corrected_1_15743.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15744.png,Train_Corrected_1_15744.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15745.png,Train_Corrected_1_15745.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15746.png,Train_Corrected_1_15746.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15747.png,Train_Corrected_1_15747.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15748.png,Train_Corrected_1_15748.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15749.png,Train_Corrected_1_15749.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15750.png,Train_Corrected_1_15750.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15751.png,Train_Corrected_1_15751.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15752.png,Train_Corrected_1_15752.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15753.png,Train_Corrected_1_15753.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15754.png,Train_Corrected_1_15754.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15755.png,Train_Corrected_1_15755.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15756.png,Train_Corrected_1_15756.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15757.png,Train_Corrected_1_15757.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15758.png,Train_Corrected_1_15758.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15759.png,Train_Corrected_1_15759.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15760.png,Train_Corrected_1_15760.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15761.png,Train_Corrected_1_15761.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15762.png,Train_Corrected_1_15762.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15763.png,Train_Corrected_1_15763.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15764.png,Train_Corrected_1_15764.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15765.png,Train_Corrected_1_15765.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15766.png,Train_Corrected_1_15766.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15767.png,Train_Corrected_1_15767.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15768.png,Train_Corrected_1_15768.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15769.png,Train_Corrected_1_15769.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15770.png,Train_Corrected_1_15770.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15771.png,Train_Corrected_1_15771.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15772.png,Train_Corrected_1_15772.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15773.png,Train_Corrected_1_15773.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15774.png,Train_Corrected_1_15774.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15775.png,Train_Corrected_1_15775.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15776.png,Train_Corrected_1_15776.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15777.png,Train_Corrected_1_15777.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15778.png,Train_Corrected_1_15778.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15779.png,Train_Corrected_1_15779.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15780.png,Train_Corrected_1_15780.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15781.png,Train_Corrected_1_15781.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15782.png,Train_Corrected_1_15782.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15783.png,Train_Corrected_1_15783.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15784.png,Train_Corrected_1_15784.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15785.png,Train_Corrected_1_15785.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15786.png,Train_Corrected_1_15786.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15787.png,Train_Corrected_1_15787.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15788.png,Train_Corrected_1_15788.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15789.png,Train_Corrected_1_15789.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15790.png,Train_Corrected_1_15790.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15791.png,Train_Corrected_1_15791.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15792.png,Train_Corrected_1_15792.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15793.png,Train_Corrected_1_15793.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15794.png,Train_Corrected_1_15794.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15795.png,Train_Corrected_1_15795.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15796.png,Train_Corrected_1_15796.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15797.png,Train_Corrected_1_15797.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15798.png,Train_Corrected_1_15798.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15799.png,Train_Corrected_1_15799.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15800.png,Train_Corrected_1_15800.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15801.png,Train_Corrected_1_15801.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15802.png,Train_Corrected_1_15802.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15803.png,Train_Corrected_1_15803.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15804.png,Train_Corrected_1_15804.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15805.png,Train_Corrected_1_15805.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15806.png,Train_Corrected_1_15806.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15807.png,Train_Corrected_1_15807.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15808.png,Train_Corrected_1_15808.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15809.png,Train_Corrected_1_15809.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15810.png,Train_Corrected_1_15810.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15811.png,Train_Corrected_1_15811.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15812.png,Train_Corrected_1_15812.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15813.png,Train_Corrected_1_15813.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15814.png,Train_Corrected_1_15814.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15815.png,Train_Corrected_1_15815.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15816.png,Train_Corrected_1_15816.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15817.png,Train_Corrected_1_15817.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15818.png,Train_Corrected_1_15818.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15819.png,Train_Corrected_1_15819.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15820.png,Train_Corrected_1_15820.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15821.png,Train_Corrected_1_15821.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15822.png,Train_Corrected_1_15822.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15823.png,Train_Corrected_1_15823.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15824.png,Train_Corrected_1_15824.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15825.png,Train_Corrected_1_15825.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15826.png,Train_Corrected_1_15826.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15827.png,Train_Corrected_1_15827.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15828.png,Train_Corrected_1_15828.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15829.png,Train_Corrected_1_15829.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15830.png,Train_Corrected_1_15830.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15831.png,Train_Corrected_1_15831.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15832.png,Train_Corrected_1_15832.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15833.png,Train_Corrected_1_15833.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15834.png,Train_Corrected_1_15834.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15835.png,Train_Corrected_1_15835.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15836.png,Train_Corrected_1_15836.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15837.png,Train_Corrected_1_15837.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15838.png,Train_Corrected_1_15838.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15839.png,Train_Corrected_1_15839.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15840.png,Train_Corrected_1_15840.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15841.png,Train_Corrected_1_15841.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15842.png,Train_Corrected_1_15842.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15843.png,Train_Corrected_1_15843.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15844.png,Train_Corrected_1_15844.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15845.png,Train_Corrected_1_15845.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15846.png,Train_Corrected_1_15846.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15847.png,Train_Corrected_1_15847.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15848.png,Train_Corrected_1_15848.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15849.png,Train_Corrected_1_15849.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15850.png,Train_Corrected_1_15850.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15851.png,Train_Corrected_1_15851.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15852.png,Train_Corrected_1_15852.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15853.png,Train_Corrected_1_15853.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15854.png,Train_Corrected_1_15854.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15855.png,Train_Corrected_1_15855.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15856.png,Train_Corrected_1_15856.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15857.png,Train_Corrected_1_15857.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15858.png,Train_Corrected_1_15858.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15859.png,Train_Corrected_1_15859.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15860.png,Train_Corrected_1_15860.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15861.png,Train_Corrected_1_15861.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15862.png,Train_Corrected_1_15862.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15863.png,Train_Corrected_1_15863.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15864.png,Train_Corrected_1_15864.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15865.png,Train_Corrected_1_15865.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15866.png,Train_Corrected_1_15866.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15867.png,Train_Corrected_1_15867.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15868.png,Train_Corrected_1_15868.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15869.png,Train_Corrected_1_15869.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15870.png,Train_Corrected_1_15870.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15871.png,Train_Corrected_1_15871.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15872.png,Train_Corrected_1_15872.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15873.png,Train_Corrected_1_15873.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15874.png,Train_Corrected_1_15874.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15875.png,Train_Corrected_1_15875.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15876.png,Train_Corrected_1_15876.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15877.png,Train_Corrected_1_15877.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15878.png,Train_Corrected_1_15878.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15879.png,Train_Corrected_1_15879.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15880.png,Train_Corrected_1_15880.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15881.png,Train_Corrected_1_15881.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15882.png,Train_Corrected_1_15882.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15883.png,Train_Corrected_1_15883.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15884.png,Train_Corrected_1_15884.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15885.png,Train_Corrected_1_15885.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15886.png,Train_Corrected_1_15886.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15887.png,Train_Corrected_1_15887.png,Train,Corrected,1,1
Dataset\Gambo_Balanced\Train\Corrected\Train_Corrected_1_15888.png,Train_Corrected_1_15888.png,Train,Corrected,1,1
