image_path,file_name,split,folder_category,severity_score,target_class
Dataset\Gambo\Test\Normal\V-58.png,V-58.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\V-59.png,V-59.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\V-6.png,V-6.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\V-60.png,V-60.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\V-61.png,V-61.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\V-62.png,V-62.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\V-63.png,V-63.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\V-64.png,V-64.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\V-65.png,V-65.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\V-66.png,V-66.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\V-67.png,V-67.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\V-68.png,V-68.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\V-69.png,V-69.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\V-7.png,V-7.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\V-70.png,V-70.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\V-71.png,V-71.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\V-72.png,V-72.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\V-73.png,V-73.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\V-74.png,V-74.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\V-75.png,V-75.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\V-76.png,V-76.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\V-77.png,V-77.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\V-78.png,V-78.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\V-79.png,V-79.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\V-8.png,V-8.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\V-80.png,V-80.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\V-81.png,V-81.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\V-82.png,V-82.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\V-83.png,V-83.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\V-84.png,V-84.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\V-85.png,V-85.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\V-86.png,V-86.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\V-87.png,V-87.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\V-88.png,V-88.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\V-89.png,V-89.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\V-9.png,V-9.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\V-90.png,V-90.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\V-91.png,V-91.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\V-92.png,V-92.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\V-93.png,V-93.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\V-94.png,V-94.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\V-95.png,V-95.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\V-96.png,V-96.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\V-97.png,V-97.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\V-98.png,V-98.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\V-99.png,V-99.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-100.png,W-100.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-101.png,W-101.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-102.png,W-102.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-103.png,W-103.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-104.png,W-104.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-105.png,W-105.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-106.png,W-106.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-107.png,W-107.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-108.png,W-108.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-109.png,W-109.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-110.png,W-110.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-111.png,W-111.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-112.png,W-112.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-113.png,W-113.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-114.png,W-114.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-115.png,W-115.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-116.png,W-116.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-117.png,W-117.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-118.png,W-118.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-119.png,W-119.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-120.png,W-120.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-121.png,W-121.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-122.png,W-122.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-123.png,W-123.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-124.png,W-124.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-125.png,W-125.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-126.png,W-126.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-127.png,W-127.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-128.png,W-128.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-129.png,W-129.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-130.png,W-130.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-131.png,W-131.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-132.png,W-132.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-133.png,W-133.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-134.png,W-134.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-135.png,W-135.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-136.png,W-136.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-137.png,W-137.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-138.png,W-138.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-139.png,W-139.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-140.png,W-140.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-141.png,W-141.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-142.png,W-142.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-143.png,W-143.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-144.png,W-144.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-145.png,W-145.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-146.png,W-146.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-147.png,W-147.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-148.png,W-148.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-149.png,W-149.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-150.png,W-150.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-151.png,W-151.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-152.png,W-152.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-153.png,W-153.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-154.png,W-154.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-155.png,W-155.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-156.png,W-156.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-157.png,W-157.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-158.png,W-158.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-159.png,W-159.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-160.png,W-160.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-161.png,W-161.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-162.png,W-162.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-163.png,W-163.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-164.png,W-164.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-165.png,W-165.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-166.png,W-166.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-167.png,W-167.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-168.png,W-168.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-169.png,W-169.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-170.png,W-170.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-171.png,W-171.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-172.png,W-172.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-173.png,W-173.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-174.png,W-174.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-175.png,W-175.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-176.png,W-176.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-177.png,W-177.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-178.png,W-178.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-179.png,W-179.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-180.png,W-180.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-181.png,W-181.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-182.png,W-182.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-183.png,W-183.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-184.png,W-184.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-185.png,W-185.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-186.png,W-186.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-187.png,W-187.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-188.png,W-188.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-189.png,W-189.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-190.png,W-190.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-191.png,W-191.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-192.png,W-192.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-193.png,W-193.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-194.png,W-194.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-195.png,W-195.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-196.png,W-196.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-197.png,W-197.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-198.png,W-198.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-199.png,W-199.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-200.png,W-200.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-201.png,W-201.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-202.png,W-202.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-203.png,W-203.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-204.png,W-204.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-205.png,W-205.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-206.png,W-206.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-207.png,W-207.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-208.png,W-208.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-209.png,W-209.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-210.png,W-210.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-211.png,W-211.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-212.png,W-212.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-213.png,W-213.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-214.png,W-214.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-215.png,W-215.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-216.png,W-216.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-217.png,W-217.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-218.png,W-218.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-219.png,W-219.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-220.png,W-220.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-221.png,W-221.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-222.png,W-222.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-223.png,W-223.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-224.png,W-224.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-225.png,W-225.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-226.png,W-226.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-227.png,W-227.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-228.png,W-228.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-229.png,W-229.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-230.png,W-230.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-231.png,W-231.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-232.png,W-232.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-233.png,W-233.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-234.png,W-234.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-235.png,W-235.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-236.png,W-236.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-237.png,W-237.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-238.png,W-238.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-239.png,W-239.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-24.png,W-24.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-240.png,W-240.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-241.png,W-241.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-242.png,W-242.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-243.png,W-243.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-244.png,W-244.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-245.png,W-245.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-246.png,W-246.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-247.png,W-247.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-248.png,W-248.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-249.png,W-249.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-25.png,W-25.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-250.png,W-250.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-251.png,W-251.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-252.png,W-252.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-253.png,W-253.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-254.png,W-254.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-255.png,W-255.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-256.png,W-256.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-257.png,W-257.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-258.png,W-258.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-259.png,W-259.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-26.png,W-26.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-260.png,W-260.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-261.png,W-261.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-262.png,W-262.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-263.png,W-263.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-264.png,W-264.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-265.png,W-265.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-266.png,W-266.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-267.png,W-267.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-268.png,W-268.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-269.png,W-269.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-27.png,W-27.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-270.png,W-270.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-271.png,W-271.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-272.png,W-272.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-273.png,W-273.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-274.png,W-274.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-275.png,W-275.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-276.png,W-276.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-277.png,W-277.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-278.png,W-278.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-279.png,W-279.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-28.png,W-28.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-280.png,W-280.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-281.png,W-281.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-282.png,W-282.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-283.png,W-283.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-284.png,W-284.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-285.png,W-285.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-286.png,W-286.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-287.png,W-287.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-288.png,W-288.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-289.png,W-289.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-29.png,W-29.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-290.png,W-290.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-291.png,W-291.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-292.png,W-292.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-293.png,W-293.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-294.png,W-294.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-295.png,W-295.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-296.png,W-296.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-297.png,W-297.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-298.png,W-298.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-299.png,W-299.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-30.png,W-30.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-300.png,W-300.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-301.png,W-301.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-302.png,W-302.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-303.png,W-303.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-304.png,W-304.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-305.png,W-305.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-306.png,W-306.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-307.png,W-307.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-308.png,W-308.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-309.png,W-309.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-31.png,W-31.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-310.png,W-310.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-311.png,W-311.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-312.png,W-312.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-313.png,W-313.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-314.png,W-314.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-315.png,W-315.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-316.png,W-316.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-317.png,W-317.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-318.png,W-318.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-319.png,W-319.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-32.png,W-32.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-320.png,W-320.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-321.png,W-321.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-322.png,W-322.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-323.png,W-323.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-324.png,W-324.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-325.png,W-325.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-326.png,W-326.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-327.png,W-327.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-328.png,W-328.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-329.png,W-329.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-33.png,W-33.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-330.png,W-330.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-331.png,W-331.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-332.png,W-332.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-333.png,W-333.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-334.png,W-334.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-335.png,W-335.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-336.png,W-336.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-337.png,W-337.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-338.png,W-338.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-339.png,W-339.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-34.png,W-34.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-340.png,W-340.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-341.png,W-341.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-342.png,W-342.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-343.png,W-343.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-344.png,W-344.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-345.png,W-345.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-346.png,W-346.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-347.png,W-347.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-348.png,W-348.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-349.png,W-349.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-35.png,W-35.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-350.png,W-350.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-351.png,W-351.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-352.png,W-352.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-353.png,W-353.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-354.png,W-354.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-355.png,W-355.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-356.png,W-356.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-357.png,W-357.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-358.png,W-358.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-359.png,W-359.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-36.png,W-36.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-360.png,W-360.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-361.png,W-361.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-362.png,W-362.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-363.png,W-363.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-364.png,W-364.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-365.png,W-365.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-366.png,W-366.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-367.png,W-367.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-368.png,W-368.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-369.png,W-369.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-37.png,W-37.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-370.png,W-370.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-371.png,W-371.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-372.png,W-372.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-373.png,W-373.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-374.png,W-374.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-375.png,W-375.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-376.png,W-376.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-377.png,W-377.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-378.png,W-378.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-379.png,W-379.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-38.png,W-38.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-380.png,W-380.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-381.png,W-381.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-382.png,W-382.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-383.png,W-383.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-384.png,W-384.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-385.png,W-385.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-386.png,W-386.png,Test,Normal,0,0
Dataset\Gambo\Test\Normal\W-387.png,W-387.png,Test,Normal,0,0
