image_path,file_name,target_class,source,split
Gambo/Train/Corrected/6_1320.png,6_1320.png,1,Gambo,Train
Gambo/Train/Reversal/k-1642.9vp3z.png,k-1642.9vp3z.png,1,Gambo,Train
Gambo/Train/Normal/G-2234.png,G-2234.png,0,Gambo,Train
Gambo/Train/Corrected/5_1030.png,5_1030.png,1,Gambo,Train
EMNIST_Processed/lower_m/emnist_img_train_122738.png,emnist_img_train_122738.png,0,EMNIST,Train
EMNIST_Processed/upper_M/emnist_img_train_245320.png,emnist_img_train_245320.png,0,EMNIST,Train
EMNIST_Processed/upper_B/emnist_img_train_106339.png,emnist_img_train_106339.png,0,EMNIST,Train
Gambo/Test/Reversal/4_669.png,4_669.png,1,Gambo,Train
Gambo/Train/Reversal/g-654.PFzc8.png,g-654.PFzc8.png,1,Gambo,Train
Gambo/Train/Corrected/6_17295.png,6_17295.png,1,Gambo,Train
Gambo/Train/Normal/B-1729.png,B-1729.png,0,Gambo,Train
Gambo/Train/Reversal/j_775.png,j_775.png,1,Gambo,Train
Gambo/Train/Corrected/3_2854.png,3_2854.png,1,Gambo,Train
Gambo/Train/Reversal/d_2584.png,d_2584.png,1,Gambo,Train
Gambo/Train/Corrected/6_29613.png,6_29613.png,1,Gambo,Train
EMNIST_Processed/upper_R/emnist_img_train_210455.png,emnist_img_train_210455.png,0,EMNIST,Train
Gambo/Train/Reversal/4_11949.png,4_11949.png,1,Gambo,Train
Gambo/Train/Normal/B-1535.png,B-1535.png,0,Gambo,Train
EMNIST_Processed/upper_V/emnist_img_train_694877.png,emnist_img_train_694877.png,0,EMNIST,Train
EMNIST_Processed/lower_i/emnist_img_train_555423.png,emnist_img_train_555423.png,0,EMNIST,Train
Gambo/Train/Corrected/6_3708.png,6_3708.png,1,Gambo,Train
Gambo/Train/Reversal/b-1693.6Yjt2.png,b-1693.6Yjt2.png,1,Gambo,Train
EMNIST_Processed/lower_n/emnist_img_train_611887.png,emnist_img_train_611887.png,0,EMNIST,Train
Gambo/Train/Reversal/f-781.g10Mf.png,f-781.g10Mf.png,1,Gambo,Train
EMNIST_Processed/lower_x/emnist_img_train_276957.png,emnist_img_train_276957.png,0,EMNIST,Train
Gambo/Train/Reversal/d_3610.png,d_3610.png,1,Gambo,Train
Gambo/Train/Corrected/6_21918.png,6_21918.png,1,Gambo,Train
EMNIST_Processed/upper_T/emnist_img_train_226815.png,emnist_img_train_226815.png,0,EMNIST,Train
Gambo/Train/Corrected/4_3639.png,4_3639.png,1,Gambo,Train
Gambo/Train/Corrected/2_1617.png,2_1617.png,1,Gambo,Train
Gambo/Test/Normal/R-352.png,R-352.png,0,Gambo,Train
Gambo/Train/Normal/J-1000.png,J-1000.png,0,Gambo,Train
EMNIST_Processed/lower_f/emnist_img_train_61248.png,emnist_img_train_61248.png,0,EMNIST,Train
Gambo/Test/Reversal/Reversal83 (2).png,Reversal83 (2).png,1,Gambo,Train
Gambo/Test/Reversal/l-357.juehv.png,l-357.juehv.png,1,Gambo,Train
EMNIST_Processed/upper_I/emnist_img_train_362439.png,emnist_img_train_362439.png,0,EMNIST,Train
Gambo/Test/Reversal/4_952.png,4_952.png,1,Gambo,Train
Gambo/Train/Corrected/6_2796.png,6_2796.png,1,Gambo,Train
EMNIST_Processed/lower_f/emnist_img_train_230888.png,emnist_img_train_230888.png,0,EMNIST,Train
EMNIST_Processed/lower_t/emnist_img_train_613228.png,emnist_img_train_613228.png,0,EMNIST,Train
Gambo/Train/Reversal/k-1310.RYr7v.png,k-1310.RYr7v.png,1,Gambo,Train
Gambo/Train/Corrected/2_4117.png,2_4117.png,1,Gambo,Train
Gambo/Train/Corrected/6_33188.png,6_33188.png,1,Gambo,Train
Gambo/Test/Corrected/4_390.png,4_390.png,1,Gambo,Train
Gambo/Train/Normal/L-1147.png,L-1147.png,0,Gambo,Train
Gambo/Train/Corrected/6_26612.png,6_26612.png,1,Gambo,Train
Gambo/Train/Reversal/d-1711.XfX4u.png,d-1711.XfX4u.png,1,Gambo,Train
EMNIST_Processed/lower_b/emnist_img_train_163807.png,emnist_img_train_163807.png,0,EMNIST,Train
EMNIST_Processed/lower_g/emnist_img_train_110978.png,emnist_img_train_110978.png,0,EMNIST,Train
Gambo/Train/Corrected/6_12814.png,6_12814.png,1,Gambo,Train
Gambo/Train/Corrected/6_37664.png,6_37664.png,1,Gambo,Train
Gambo/Test/Normal/B-456.png,B-456.png,0,Gambo,Train
EMNIST_Processed/lower_i/emnist_img_train_579559.png,emnist_img_train_579559.png,0,EMNIST,Train
Gambo/Train/Corrected/6_20315.png,6_20315.png,1,Gambo,Train
Gambo/Train/Reversal/4_31886.png,4_31886.png,1,Gambo,Train
Gambo/Test/Reversal/g-491.5SZk1.png,g-491.5SZk1.png,1,Gambo,Train
EMNIST_Processed/lower_g/emnist_img_train_243627.png,emnist_img_train_243627.png,0,EMNIST,Train
EMNIST_Processed/upper_S/emnist_img_train_217308.png,emnist_img_train_217308.png,0,EMNIST,Train
Gambo/Train/Corrected/3_6147.png,3_6147.png,1,Gambo,Train
EMNIST_Processed/upper_S/emnist_img_train_658336.png,emnist_img_train_658336.png,0,EMNIST,Train
Gambo/Test/Corrected/6_8767.png,6_8767.png,1,Gambo,Train
Gambo/Train/Corrected/6_5179.png,6_5179.png,1,Gambo,Train
Gambo/Train/Reversal/4_27491.png,4_27491.png,1,Gambo,Train
EMNIST_Processed/upper_X/emnist_img_train_400759.png,emnist_img_train_400759.png,0,EMNIST,Train
Gambo/Test/Normal/Normal238 (7).png,Normal238 (7).png,0,Gambo,Train
Gambo/Train/Reversal/b_624.png,b_624.png,1,Gambo,Train
EMNIST_Processed/upper_X/emnist_img_train_410270.png,emnist_img_train_410270.png,0,EMNIST,Train
Gambo/Test/Corrected/4_306.png,4_306.png,1,Gambo,Train
Gambo/Train/Corrected/4_1834.png,4_1834.png,1,Gambo,Train
Gambo/Train/Normal/A-605.png,A-605.png,0,Gambo,Train
EMNIST_Processed/lower_v/emnist_img_train_461112.png,emnist_img_train_461112.png,0,EMNIST,Train
Gambo/Train/Corrected/5_698.png,5_698.png,1,Gambo,Train
Gambo/Train/Reversal/4_11771.png,4_11771.png,1,Gambo,Train
EMNIST_Processed/lower_q/emnist_img_train_394707.png,emnist_img_train_394707.png,0,EMNIST,Train
Gambo/Train/Normal/Normal2113.png,Normal2113.png,0,Gambo,Train
Gambo/Train/Corrected/6_5235.png,6_5235.png,1,Gambo,Train
Gambo/Train/Corrected/5_4010.png,5_4010.png,1,Gambo,Train
Gambo/Train/Normal/J-1242.png,J-1242.png,0,Gambo,Train
Gambo/Train/Corrected/6_36459.png,6_36459.png,1,Gambo,Train
Gambo/Test/Normal/E-333.png,E-333.png,0,Gambo,Train
Gambo/Test/Corrected/2_1237.png,2_1237.png,1,Gambo,Train
Gambo/Test/Reversal/Reversal502.png,Reversal502.png,1,Gambo,Train
Gambo/Train/Reversal/4_31677.png,4_31677.png,1,Gambo,Train
EMNIST_Processed/upper_T/emnist_img_train_582014.png,emnist_img_train_582014.png,0,EMNIST,Train
Gambo/Test/Normal/Normal673 (2).png,Normal673 (2).png,0,Gambo,Train
Gambo/Train/Corrected/6_36776.png,6_36776.png,1,Gambo,Train
Gambo/Train/Normal/K-1028.png,K-1028.png,0,Gambo,Train
EMNIST_Processed/upper_O/emnist_img_train_418751.png,emnist_img_train_418751.png,0,EMNIST,Train
EMNIST_Processed/lower_f/emnist_img_train_662381.png,emnist_img_train_662381.png,0,EMNIST,Train
Gambo/Train/Reversal/e-1595.XtSWt.png,e-1595.XtSWt.png,1,Gambo,Train
Gambo/Train/Corrected/6_5763.png,6_5763.png,1,Gambo,Train
Gambo/Test/Reversal/l-301.Q3McN.png,l-301.Q3McN.png,1,Gambo,Train
Gambo/Train/Corrected/6_38379.png,6_38379.png,1,Gambo,Train
EMNIST_Processed/lower_j/emnist_img_train_599400.png,emnist_img_train_599400.png,0,EMNIST,Train
Gambo/Train/Corrected/6_19312.png,6_19312.png,1,Gambo,Train
Gambo/Train/Corrected/3_5259.png,3_5259.png,1,Gambo,Train
EMNIST_Processed/lower_s/emnist_img_train_334298.png,emnist_img_train_334298.png,0,EMNIST,Train
EMNIST_Processed/lower_a/emnist_img_train_6710.png,emnist_img_train_6710.png,0,EMNIST,Train
Gambo/Test/Corrected/6_3270.png,6_3270.png,1,Gambo,Train
EMNIST_Processed/lower_t/emnist_img_train_509814.png,emnist_img_train_509814.png,0,EMNIST,Train
EMNIST_Processed/lower_z/emnist_img_train_615667.png,emnist_img_train_615667.png,0,EMNIST,Train
Gambo/Train/Normal/K-1265.png,K-1265.png,0,Gambo,Train
EMNIST_Processed/lower_h/emnist_img_train_465473.png,emnist_img_train_465473.png,0,EMNIST,Train
EMNIST_Processed/lower_w/emnist_img_train_253229.png,emnist_img_train_253229.png,0,EMNIST,Train
Gambo/Train/Reversal/4_9611.png,4_9611.png,1,Gambo,Train
Gambo/Test/Normal/M-291.png,M-291.png,0,Gambo,Train
EMNIST_Processed/lower_p/emnist_img_train_41892.png,emnist_img_train_41892.png,0,EMNIST,Train
Gambo/Train/Normal/Normal1542 (4).png,Normal1542 (4).png,0,Gambo,Train
Gambo/Train/Normal/N-1089.png,N-1089.png,0,Gambo,Train
Gambo/Train/Corrected/6_20392.png,6_20392.png,1,Gambo,Train
Gambo/Test/Normal/Normal320 (4).png,Normal320 (4).png,0,Gambo,Train
Gambo/Train/Normal/Normal1377 (10).png,Normal1377 (10).png,0,Gambo,Train
EMNIST_Processed/lower_c/emnist_img_train_124514.png,emnist_img_train_124514.png,0,EMNIST,Train
Gambo/Train/Reversal/g-820.iRilX.png,g-820.iRilX.png,1,Gambo,Train
EMNIST_Processed/lower_q/emnist_img_train_260880.png,emnist_img_train_260880.png,0,EMNIST,Train
Gambo/Train/Reversal/g-879.xfU3F.png,g-879.xfU3F.png,1,Gambo,Train
EMNIST_Processed/lower_z/emnist_img_train_70795.png,emnist_img_train_70795.png,0,EMNIST,Train
Gambo/Test/Normal/J-336.png,J-336.png,0,Gambo,Train
Gambo/Test/Normal/Normal775 (2).png,Normal775 (2).png,0,Gambo,Train
EMNIST_Processed/upper_P/emnist_img_train_651323.png,emnist_img_train_651323.png,0,EMNIST,Train
EMNIST_Processed/lower_p/emnist_img_train_234187.png,emnist_img_train_234187.png,0,EMNIST,Train
EMNIST_Processed/upper_Z/emnist_img_train_508024.png,emnist_img_train_508024.png,0,EMNIST,Train
EMNIST_Processed/lower_f/emnist_img_train_77012.png,emnist_img_train_77012.png,0,EMNIST,Train
Gambo/Test/Corrected/3_1250.png,3_1250.png,1,Gambo,Train
Gambo/Train/Corrected/6_27937.png,6_27937.png,1,Gambo,Train
Gambo/Test/Reversal/Reversal302 (5).png,Reversal302 (5).png,1,Gambo,Train
Gambo/Train/Reversal/4_26119.png,4_26119.png,1,Gambo,Train
Gambo/Test/Normal/R-353.png,R-353.png,0,Gambo,Train
Gambo/Train/Reversal/d-582.cw9ao.png,d-582.cw9ao.png,1,Gambo,Train
EMNIST_Processed/lower_p/emnist_img_train_23480.png,emnist_img_train_23480.png,0,EMNIST,Train
EMNIST_Processed/lower_c/emnist_img_train_562177.png,emnist_img_train_562177.png,0,EMNIST,Train
Gambo/Train/Corrected/2_5332.png,2_5332.png,1,Gambo,Train
Gambo/Test/Corrected/6_3091.png,6_3091.png,1,Gambo,Train
Gambo/Train/Reversal/4_16362.png,4_16362.png,1,Gambo,Train
Gambo/Train/Corrected/6_36368.png,6_36368.png,1,Gambo,Train
Gambo/Test/Normal/X-104.png,X-104.png,0,Gambo,Train
Gambo/Train/Normal/H-1154.png,H-1154.png,0,Gambo,Train
Gambo/Test/Normal/Normal09.png,Normal09.png,0,Gambo,Train
EMNIST_Processed/upper_O/emnist_img_train_257998.png,emnist_img_train_257998.png,0,EMNIST,Train
Gambo/Train/Reversal/d-1527.CTXRK.png,d-1527.CTXRK.png,1,Gambo,Train
Gambo/Train/Corrected/6_14733.png,6_14733.png,1,Gambo,Train
Gambo/Train/Corrected/6_30773.png,6_30773.png,1,Gambo,Train
EMNIST_Processed/upper_U/emnist_img_train_383112.png,emnist_img_train_383112.png,0,EMNIST,Train
Gambo/Train/Reversal/k-1555.yg9DH.png,k-1555.yg9DH.png,1,Gambo,Train
Gambo/Train/Normal/Normal1095 (2).png,Normal1095 (2).png,0,Gambo,Train
EMNIST_Processed/lower_t/emnist_img_train_154200.png,emnist_img_train_154200.png,0,EMNIST,Train
Gambo/Train/Reversal/4_12357.png,4_12357.png,1,Gambo,Train
Gambo/Test/Corrected/4_241.png,4_241.png,1,Gambo,Train
Gambo/Train/Normal/J-633.png,J-633.png,0,Gambo,Train
Gambo/Train/Corrected/2_5669.png,2_5669.png,1,Gambo,Train
EMNIST_Processed/upper_V/emnist_img_train_547235.png,emnist_img_train_547235.png,0,EMNIST,Train
Gambo/Test/Reversal/Reversal348 (2).png,Reversal348 (2).png,1,Gambo,Train
Gambo/Train/Normal/Normal2149 (2).png,Normal2149 (2).png,0,Gambo,Train
Gambo/Train/Reversal/4_26469.png,4_26469.png,1,Gambo,Train
EMNIST_Processed/lower_j/emnist_img_train_157587.png,emnist_img_train_157587.png,0,EMNIST,Train
Gambo/Train/Reversal/4_8135.png,4_8135.png,1,Gambo,Train
Gambo/Train/Corrected/5_5082.png,5_5082.png,1,Gambo,Train
EMNIST_Processed/lower_c/emnist_img_train_226178.png,emnist_img_train_226178.png,0,EMNIST,Train
Gambo/Train/Corrected/4_3731.png,4_3731.png,1,Gambo,Train
EMNIST_Processed/lower_t/emnist_img_train_541796.png,emnist_img_train_541796.png,0,EMNIST,Train
Gambo/Train/Corrected/6_34856.png,6_34856.png,1,Gambo,Train
Gambo/Test/Corrected/6_4141.png,6_4141.png,1,Gambo,Train
Gambo/Train/Reversal/b_2233.png,b_2233.png,1,Gambo,Train
EMNIST_Processed/upper_H/emnist_img_train_489259.png,emnist_img_train_489259.png,0,EMNIST,Train
EMNIST_Processed/upper_P/emnist_img_train_78595.png,emnist_img_train_78595.png,0,EMNIST,Train
Gambo/Test/Normal/Normal952.png,Normal952.png,0,Gambo,Train
Gambo/Train/Normal/G-638.png,G-638.png,0,Gambo,Train
Gambo/Train/Reversal/4_28258.png,4_28258.png,1,Gambo,Train
EMNIST_Processed/lower_e/emnist_img_train_176736.png,emnist_img_train_176736.png,0,EMNIST,Train
Gambo/Train/Corrected/6_20122.png,6_20122.png,1,Gambo,Train
Gambo/Test/Reversal/Reversal209 (4).png,Reversal209 (4).png,1,Gambo,Train
EMNIST_Processed/lower_p/emnist_img_train_473749.png,emnist_img_train_473749.png,0,EMNIST,Train
EMNIST_Processed/upper_R/emnist_img_train_43148.png,emnist_img_train_43148.png,0,EMNIST,Train
Gambo/Train/Corrected/6_27606.png,6_27606.png,1,Gambo,Train
Gambo/Train/Corrected/6_4671.png,6_4671.png,1,Gambo,Train
Gambo/Train/Corrected/4_966.png,4_966.png,1,Gambo,Train
Gambo/Train/Reversal/4_9470.png,4_9470.png,1,Gambo,Train
EMNIST_Processed/upper_D/emnist_img_train_683678.png,emnist_img_train_683678.png,0,EMNIST,Train
Gambo/Train/Normal/K-705.png,K-705.png,0,Gambo,Train
Gambo/Train/Corrected/5_5708.png,5_5708.png,1,Gambo,Train
Gambo/Train/Corrected/6_29100.png,6_29100.png,1,Gambo,Train
EMNIST_Processed/lower_q/emnist_img_train_28906.png,emnist_img_train_28906.png,0,EMNIST,Train
Gambo/Train/Corrected/2_6116.png,2_6116.png,1,Gambo,Train
EMNIST_Processed/upper_W/emnist_img_train_330993.png,emnist_img_train_330993.png,0,EMNIST,Train
Gambo/Train/Normal/M-814.png,M-814.png,0,Gambo,Train
EMNIST_Processed/lower_r/emnist_img_train_393684.png,emnist_img_train_393684.png,0,EMNIST,Train
Gambo/Train/Corrected/6_33116.png,6_33116.png,1,Gambo,Train
EMNIST_Processed/lower_d/emnist_img_train_688855.png,emnist_img_train_688855.png,0,EMNIST,Train
EMNIST_Processed/upper_X/emnist_img_train_609954.png,emnist_img_train_609954.png,0,EMNIST,Train
Gambo/Train/Reversal/4_30316.png,4_30316.png,1,Gambo,Train
Gambo/Train/Corrected/2_3832.png,2_3832.png,1,Gambo,Train
Gambo/Test/Reversal/z-79.iGZ6R.png,z-79.iGZ6R.png,1,Gambo,Train
Gambo/Test/Normal/Normal371 (7).png,Normal371 (7).png,0,Gambo,Train
Gambo/Test/Corrected/6_1004.png,6_1004.png,1,Gambo,Train
Gambo/Train/Corrected/6_21625.png,6_21625.png,1,Gambo,Train
EMNIST_Processed/lower_l/emnist_img_train_227427.png,emnist_img_train_227427.png,0,EMNIST,Train
Gambo/Train/Corrected/4_5663.png,4_5663.png,1,Gambo,Train
Gambo/Train/Corrected/6_24942.png,6_24942.png,1,Gambo,Train
Gambo/Train/Reversal/4_13708.png,4_13708.png,1,Gambo,Train
Gambo/Train/Corrected/5_2050.png,5_2050.png,1,Gambo,Train
Gambo/Train/Corrected/5_3790.png,5_3790.png,1,Gambo,Train
Gambo/Test/Corrected/4_1261.png,4_1261.png,1,Gambo,Train
Gambo/Train/Corrected/6_3601.png,6_3601.png,1,Gambo,Train
Gambo/Train/Normal/Normal1704 (6).png,Normal1704 (6).png,0,Gambo,Train
Gambo/Train/Corrected/6_22679.png,6_22679.png,1,Gambo,Train
Gambo/Train/Corrected/5_143.png,5_143.png,1,Gambo,Train
Gambo/Train/Corrected/6_13974.png,6_13974.png,1,Gambo,Train
Gambo/Train/Normal/J-2294.png,J-2294.png,0,Gambo,Train
Gambo/Test/Corrected/A-1170.png,A-1170.png,1,Gambo,Train
Gambo/Test/Reversal/4_3168.png,4_3168.png,1,Gambo,Train
Gambo/Train/Reversal/d-751.4GqW0.png,d-751.4GqW0.png,1,Gambo,Train
Gambo/Test/Corrected/6_8787.png,6_8787.png,1,Gambo,Train
Gambo/Train/Reversal/e-495.qkTXB.png,e-495.qkTXB.png,1,Gambo,Train
EMNIST_Processed/lower_v/emnist_img_train_129395.png,emnist_img_train_129395.png,0,EMNIST,Train
Gambo/Train/Corrected/4_5222.png,4_5222.png,1,Gambo,Train
Gambo/Train/Normal/M-2465.png,M-2465.png,0,Gambo,Train
Gambo/Test/Normal/D-325.png,D-325.png,0,Gambo,Train
Gambo/Train/Reversal/4_29817.png,4_29817.png,1,Gambo,Train
Gambo/Train/Corrected/5_4456.png,5_4456.png,1,Gambo,Train
EMNIST_Processed/lower_k/emnist_img_train_280790.png,emnist_img_train_280790.png,0,EMNIST,Train
EMNIST_Processed/lower_l/emnist_img_train_419716.png,emnist_img_train_419716.png,0,EMNIST,Train
EMNIST_Processed/upper_H/emnist_img_train_559783.png,emnist_img_train_559783.png,0,EMNIST,Train
Gambo/Train/Reversal/4_14007.png,4_14007.png,1,Gambo,Train
EMNIST_Processed/lower_g/emnist_img_train_219246.png,emnist_img_train_219246.png,0,EMNIST,Train
Gambo/Train/Reversal/4_26462.png,4_26462.png,1,Gambo,Train
EMNIST_Processed/lower_r/emnist_img_train_111480.png,emnist_img_train_111480.png,0,EMNIST,Train
Gambo/Train/Reversal/4_19134.png,4_19134.png,1,Gambo,Train
EMNIST_Processed/upper_Y/emnist_img_train_470057.png,emnist_img_train_470057.png,0,EMNIST,Train
Gambo/Train/Normal/I-537.png,I-537.png,0,Gambo,Train
EMNIST_Processed/upper_N/emnist_img_train_43950.png,emnist_img_train_43950.png,0,EMNIST,Train
EMNIST_Processed/upper_M/emnist_img_train_277546.png,emnist_img_train_277546.png,0,EMNIST,Train
EMNIST_Processed/lower_m/emnist_img_train_387064.png,emnist_img_train_387064.png,0,EMNIST,Train
Gambo/Train/Corrected/6_252.png,6_252.png,1,Gambo,Train
Gambo/Test/Normal/Normal301 (3).png,Normal301 (3).png,0,Gambo,Train
Gambo/Train/Corrected/6_37327.png,6_37327.png,1,Gambo,Train
Gambo/Train/Corrected/3_3325.png,3_3325.png,1,Gambo,Train
EMNIST_Processed/upper_D/emnist_img_train_73635.png,emnist_img_train_73635.png,0,EMNIST,Train
Gambo/Train/Corrected/6_20779.png,6_20779.png,1,Gambo,Train
EMNIST_Processed/lower_v/emnist_img_train_646278.png,emnist_img_train_646278.png,0,EMNIST,Train
EMNIST_Processed/upper_R/emnist_img_train_453468.png,emnist_img_train_453468.png,0,EMNIST,Train
Gambo/Test/Reversal/Reversal169 (7).png,Reversal169 (7).png,1,Gambo,Train
Gambo/Test/Corrected/P-545.png,P-545.png,1,Gambo,Train
EMNIST_Processed/upper_W/emnist_img_train_454809.png,emnist_img_train_454809.png,0,EMNIST,Train
Gambo/Train/Reversal/4_4660.png,4_4660.png,1,Gambo,Train
Gambo/Train/Corrected/2_4787.png,2_4787.png,1,Gambo,Train
Gambo/Train/Corrected/6_13276.png,6_13276.png,1,Gambo,Train
Gambo/Train/Corrected/6_4718.png,6_4718.png,1,Gambo,Train
Gambo/Test/Normal/O-450.png,O-450.png,0,Gambo,Train
EMNIST_Processed/lower_e/emnist_img_train_684518.png,emnist_img_train_684518.png,0,EMNIST,Train
Gambo/Test/Normal/G-471.png,G-471.png,0,Gambo,Train
EMNIST_Processed/lower_h/emnist_img_train_537241.png,emnist_img_train_537241.png,0,EMNIST,Train
Gambo/Test/Normal/K-55.png,K-55.png,0,Gambo,Train
Gambo/Test/Reversal/4_2255.png,4_2255.png,1,Gambo,Train
Gambo/Train/Corrected/4_794.png,4_794.png,1,Gambo,Train
Gambo/Train/Reversal/4_16655.png,4_16655.png,1,Gambo,Train
Gambo/Test/Corrected/6_3338.png,6_3338.png,1,Gambo,Train
Gambo/Train/Corrected/6_30735.png,6_30735.png,1,Gambo,Train
Gambo/Train/Corrected/6_10325.png,6_10325.png,1,Gambo,Train
Gambo/Train/Normal/Normal1703 (5).png,Normal1703 (5).png,0,Gambo,Train
Gambo/Train/Corrected/6_16603.png,6_16603.png,1,Gambo,Train
Gambo/Train/Normal/M-2137.png,M-2137.png,0,Gambo,Train
EMNIST_Processed/upper_E/emnist_img_train_541845.png,emnist_img_train_541845.png,0,EMNIST,Train
Gambo/Train/Corrected/6_10027.png,6_10027.png,1,Gambo,Train
Gambo/Train/Normal/B-578.png,B-578.png,0,Gambo,Train
Gambo/Train/Corrected/6_28147.png,6_28147.png,1,Gambo,Train
Gambo/Test/Normal/Y-23.png,Y-23.png,0,Gambo,Train
Gambo/Train/Normal/Normal1750 (8).png,Normal1750 (8).png,0,Gambo,Train
EMNIST_Processed/upper_Z/emnist_img_train_647531.png,emnist_img_train_647531.png,0,EMNIST,Train
Gambo/Train/Normal/J-1842.png,J-1842.png,0,Gambo,Train
Gambo/Test/Corrected/6_4592.png,6_4592.png,1,Gambo,Train
Gambo/Train/Corrected/5_2700.png,5_2700.png,1,Gambo,Train
Gambo/Train/Normal/M-1411.png,M-1411.png,0,Gambo,Train
EMNIST_Processed/upper_W/emnist_img_train_57425.png,emnist_img_train_57425.png,0,EMNIST,Train
Gambo/Train/Corrected/3_808.png,3_808.png,1,Gambo,Train
EMNIST_Processed/lower_b/emnist_img_train_641290.png,emnist_img_train_641290.png,0,EMNIST,Train
Gambo/Train/Reversal/4_24551.png,4_24551.png,1,Gambo,Train
EMNIST_Processed/lower_x/emnist_img_train_595738.png,emnist_img_train_595738.png,0,EMNIST,Train
Gambo/Train/Corrected/4_346.png,4_346.png,1,Gambo,Train
Gambo/Test/Normal/M-457.png,M-457.png,0,Gambo,Train
Gambo/Test/Corrected/6_1378.png,6_1378.png,1,Gambo,Train
Gambo/Train/Reversal/4_5307.png,4_5307.png,1,Gambo,Train
Gambo/Train/Corrected/6_4155.png,6_4155.png,1,Gambo,Train
Gambo/Test/Normal/K-196.png,K-196.png,0,Gambo,Train
EMNIST_Processed/upper_R/emnist_img_train_464032.png,emnist_img_train_464032.png,0,EMNIST,Train
Gambo/Test/Normal/J-117.png,J-117.png,0,Gambo,Train
EMNIST_Processed/upper_I/emnist_img_train_391272.png,emnist_img_train_391272.png,0,EMNIST,Train
Gambo/Train/Normal/Normal1003 (5).png,Normal1003 (5).png,0,Gambo,Train
Gambo/Train/Corrected/5_1980.png,5_1980.png,1,Gambo,Train
EMNIST_Processed/upper_J/emnist_img_train_13387.png,emnist_img_train_13387.png,0,EMNIST,Train
Gambo/Train/Reversal/4_28192.png,4_28192.png,1,Gambo,Train
Gambo/Train/Corrected/5_1835.png,5_1835.png,1,Gambo,Train
Gambo/Test/Normal/Q-277.png,Q-277.png,0,Gambo,Train
EMNIST_Processed/upper_Y/emnist_img_train_366837.png,emnist_img_train_366837.png,0,EMNIST,Train
Gambo/Train/Reversal/4_98.png,4_98.png,1,Gambo,Train
EMNIST_Processed/lower_j/emnist_img_train_44022.png,emnist_img_train_44022.png,0,EMNIST,Train
Gambo/Train/Reversal/k-1714.dJmC9.png,k-1714.dJmC9.png,1,Gambo,Train
EMNIST_Processed/lower_g/emnist_img_train_671972.png,emnist_img_train_671972.png,0,EMNIST,Train
Gambo/Train/Corrected/6_33693.png,6_33693.png,1,Gambo,Train
Gambo/Test/Normal/Normal327.png,Normal327.png,0,Gambo,Train
Gambo/Test/Normal/W-148.png,W-148.png,0,Gambo,Train
EMNIST_Processed/upper_E/emnist_img_train_690666.png,emnist_img_train_690666.png,0,EMNIST,Train
EMNIST_Processed/upper_M/emnist_img_train_430903.png,emnist_img_train_430903.png,0,EMNIST,Train
Gambo/Test/Normal/Normal566 (5).png,Normal566 (5).png,0,Gambo,Train
EMNIST_Processed/lower_k/emnist_img_train_88982.png,emnist_img_train_88982.png,0,EMNIST,Train
EMNIST_Processed/lower_w/emnist_img_train_17411.png,emnist_img_train_17411.png,0,EMNIST,Train
Gambo/Test/Corrected/6_3173.png,6_3173.png,1,Gambo,Train
EMNIST_Processed/lower_a/emnist_img_train_380816.png,emnist_img_train_380816.png,0,EMNIST,Train
Gambo/Train/Corrected/6_3663.png,6_3663.png,1,Gambo,Train
Gambo/Train/Normal/Normal1438 (7).png,Normal1438 (7).png,0,Gambo,Train
Gambo/Test/Normal/Normal139 (6).png,Normal139 (6).png,0,Gambo,Train
Gambo/Train/Normal/Normal1884 (3).png,Normal1884 (3).png,0,Gambo,Train
Gambo/Train/Corrected/6_2249.png,6_2249.png,1,Gambo,Train
EMNIST_Processed/upper_D/emnist_img_train_122893.png,emnist_img_train_122893.png,0,EMNIST,Train
Gambo/Train/Normal/Normal1506 (5).png,Normal1506 (5).png,0,Gambo,Train
Gambo/Test/Reversal/Reversal311 (3).png,Reversal311 (3).png,1,Gambo,Train
Gambo/Train/Corrected/5_6005.png,5_6005.png,1,Gambo,Train
Gambo/Train/Corrected/6_31547.png,6_31547.png,1,Gambo,Train
Gambo/Train/Corrected/6_22102.png,6_22102.png,1,Gambo,Train
Gambo/Test/Reversal/4_1965.png,4_1965.png,1,Gambo,Train
Gambo/Train/Normal/Normal1706 (10).png,Normal1706 (10).png,0,Gambo,Train
Gambo/Test/Reversal/Reversal327 (4).png,Reversal327 (4).png,1,Gambo,Train
EMNIST_Processed/upper_J/emnist_img_train_199035.png,emnist_img_train_199035.png,0,EMNIST,Train
Gambo/Test/Corrected/6_4712.png,6_4712.png,1,Gambo,Train
EMNIST_Processed/upper_P/emnist_img_train_552919.png,emnist_img_train_552919.png,0,EMNIST,Train
Gambo/Train/Normal/d_2780.png,d_2780.png,0,Gambo,Train
Gambo/Train/Normal/Normal2076 (10).png,Normal2076 (10).png,0,Gambo,Train
Gambo/Test/Corrected/3_593.png,3_593.png,1,Gambo,Train
Gambo/Train/Corrected/6_26646.png,6_26646.png,1,Gambo,Train
Gambo/Train/Reversal/4_19427.png,4_19427.png,1,Gambo,Train
Gambo/Train/Corrected/6_30311.png,6_30311.png,1,Gambo,Train
Gambo/Train/Corrected/6_18547.png,6_18547.png,1,Gambo,Train
